,Tweet_text,emotion
1609,"break &read ""talking money"" patio11 #talkpay :)",guilt
1610,hiring: sr director marketing - #newjersey - 170-210k #talkpay #marketingjobs #execjobs #jerseyjobs #pharmajobs -,sadness
1611,future work. #talkpay,disgust
1612,open salaries buffer: transparent formula salaries #talkpay,sadness
1613,"talkpay_anon no
 stop! 15 years
 experience?? assuming real specialized knowledge manhattan? need least 200k total",sadness
1614,could live manhattan (not boroughs really manhattan) dc (not dangerous -actually northern va) would,sadness
1615,could live #manhattan (meat packing district sleek loft,anger
1616,article: workers share salary secrets via,sadness
1617,check talkpaybot see people openly (yet anonymously) shared compensation. #talkpay opinion,guilt
1618,show money: ceos get paid days making information public,sadness
1619,,guilt
1620,small moment depression reading tweets #talkpay,fear
1621,negotiate raise.,joy
1622,"uses #tech + #machinelearning predict someone's computer
 optimizes it. #talkpay",sadness
1623,make $80k w/o #collegedegree you! excuses. need though #specializedknowledge,sadness
1624,make $100k may give #getthatpaper,sadness
1625,tonight degrandi / st alienhybridsinancienttimes,guilt
1626,preteen took #minimumwage jobs (&still negotiated higher rate) cover things. adult get,sadness
1627,spotted funny sign bar :)\n\n#wagegap #talkpay,fear
1628,slide feet forward new,anger
1629,open salaries buffer: transparent formula salaries #talkpay,sadness
1630,lynncyrin might find useful info #talkpay hashtag modelviewmedia kicked little,sadness
1631,oh,anger
1632,$ #custserv folks make? support driven's compensation survey results in! #talkpay,sadness
1633,negotiate,sadness
1634,2014 - 2015 engineering salaries reviewed : riviera partners \n,sadness
1635,mention paid based last job disregards completely value broken,sadness
1636,"belief practice people paid
 based previous pay rather market rate experience",sadness
1637,2015 - major food delivery,sadness
1638,3 things don't matter negotating,sadness
1639,discuss makes work #talkpay,guilt
1640,via seattletimes - payscale asks co-workers much getting paid don\xe2\x80\x99t,sadness
1641,probably shouldn\xe2\x80\x99t bill consulting time idea taking shower commuting client\xe2\x80\x99s,disgust
1642,sketchmyapp interesting - jobsignal.io similar (data ). #talkpay prob. interesting,guilt
1643,dongar #talkpay comments people first post-college gig drawing $90k + options bay,guilt
1644,9 ceos paid 800x workers via usatoday,joy
1645,negotiate salary #talkpay #genymoney,sadness
1646,brandonmblack absolutely. considering much secrecy surrounds salary (#talkpay,disgust
1647,3 things don't matter negotating salary #talkpay #genymoney,sadness
1648,companies forced disclose ceo-workforce pay gap\n\n,joy
1649,\xd8\xaf\xdb\x8c\xd8\xb1\xd9\x88\xd8\xb2 \xdb\x8c\xd9\x87 \xd9\x85\xd8\xb7\xd9\x84\xd8\xa8 \xd9\x85\xdb\x8c\xd8\xae\xd9\x88\xd9\x86\xd8\xaf\xd9\x85 \xd8\xaf\xd8\xb1 \xd9\x85\xd9\x88\xd8\xb1\xd8\xaf \xd9\x87\xd8\xb4\xd8\xaa\xda\xaf #talkpay \xd9\x86\xd9\x85\xdb\x8c\xd8\xaf\xd9\x88\xd9\x86\xd9\x85 \xd8\xa8\xdb\x8c\xd9\x86 \xd8\xa8\xd8\xb1\xd9\x86\xd8\xa7\xd9\x85\xd9\x87 \xd9\x86\xd9\x88\xdb\x8c\xd8\xb3\xd8\xa7\xdb\x8c \xd8\xa7\xdb\x8c\xd8\xb1\xd8\xa7\xd9\x86\xdb\x8c \xd9\x87\xd9\x85 \xd8\xb1\xd8\xa7\xd9\x87 \xd8\xa7\xd9\x81\xd8\xaa\xd8\xa7\xd8\xaf\xd9\x87,sadness
1650,#talkpay,sadness
1651,quinn: tech tackles last taboo -- talking salary #talkpay #paytalk\n,joy
1652,jonathanwallace enjoyed #talkpay blog. placing premium better environment work home refreshing,anger
1653,need combine #ilooklikeanengineer #talkpay we'll really make difference.,disgust
1654,quinn: tech tackles last taboo -- talking salary #talkpay,joy
1655,sr director learning design,fear
1656,hiring: cheminformatics developer - new,sadness
1657,continuous improvement manager,guilt
1658,scientist - antibody drug,joy
1659,oh bad! 32/male/san,anger
1660,set totally awesome 80s partner crime electricrose13 dirtycues #la #film #comedy #talkpay,anger
1661,rt hrbartender do's don'ts talking,sadness
1662,christinamcc following #talkpay. mind ask qs,sadness
1663,pay transparency gaining speed #recruiting,sadness
1664,#tech firms increasingly embrace #salary transparency mercnews,sadness
1665,pay transparency gaining speed #recruiting tool via michellequinn,sadness
1666,saturday sunday: friends cooling heels accounting,fear
1667,"company copes backlash #raise roared - times
 #talkpay gravitypymts",guilt
1668,negotiate,sadness
1669,3 things don't matter negotating salary #talkpay #genymoney,sadness
1670,right know much,sadness
1671,lrt tutor kids attend good schools,sadness
1672,important #talkpay readers,anger
1673,years spent studying,disgust
1674,major television,disgust
1675,hiring: controller,sadness
1676,negotiate,sadness
1677,woman finding low level tech jobs world\xe2\x80\x99s poorest,sadness
1678,"whenever read business
 booming/expanding wonder reflected employee",guilt
1679,3 things don't matter negotating,sadness
1680,walk walk: open salaries buffer: transparent formula salaries #talkpay (via,sadness
1681,"buffer joue la cart
 de la transparence et affiche tous les salaires de uses
 employ\xc3\xa9s! #management #talkpay",anger
1682,open salaries buffer: transparent formula salaries #talkpay,sadness
1683,open salaries buffer: transparent formula salaries #talkpay,sadness
1684,maybekatz dispatchrabbi choose talkpay,guilt
1685,,fear
1686,,sadness
1687,"well us #talkpay you
 kind",disgust
1688,#talkpay: ready tell world much make?,disgust
1689,least meaningful jobs - payscale \xe2\x80\xa6 via,sadness
1690,#talkpay 1200\xe2\x82\xac phd student (no social / health insurance included).,sadness
1691,tell co-workers much money,sadness
1692,"27/ male/ sf bay area / statistics intern / 2 years experience
 / 41 per",sadness
1693,23/ male/,sadness
1694,"happens talk salaries goggle
 \xe2\x80\xa6 via",guilt
1695,shantonusen uint_min one points #talkpay manageable discord acceptable compared damage done pay,joy
1696,lrt: didn't #talkpay thing. i'm sure why. it's ingrained it.\n\n(still it.,anger
1697,important piece annbrownmedia - soon next month many workers want #talkpay new protections!,disgust
1698,much make?,sadness
1699,everyone deserves pay job. deserve #talkpay help! \xe2\x80\xa6 via,sadness
1700,"look #talkpay important.share salaries coworkers. help. people
 deserve",sadness
1701,much make?,sadness
1702,"\xc3\x9cber seeing
 gehalt mit then
 kollegen sprechen?\n \",anger
1703,js/php developer 50k \xe2\x82\xac,anger
1704,2015 - web,sadness
1705,#talkpay,fear
1706,2015 - cement,disgust
1707,2015 - big 4,sadness
1708,tell coworkers much make!,sadness
1709,last talkpay.png,anger
1710,"love this! #talkpay one goggle
 talking pay inequality \xe2\x80\x94 woman made spreadsheet",sadness
1711,hashtag day #talkpay!,anger
1712,"companies legally allowed stop employees discussing salaries but
",sadness
1713,talkpay_anon yes always negotiate. got look #1 ! good thing is- there's always current companies competitors go,disgust
1714,"officially
",guilt
1715,important overlooked #career advice: learn negotiate salary. least ask more.,sadness
1716,silicon,anger
1717,happened (probably better) #talkpay\n\n,disgust
1718,2015 - various fortune 500 tech,joy
1719,<3 using buffer ! i'm still getting used,sadness
1720,create social media marketing plan scratch,sadness
1721,"30 | am
 | nyc | h1b |",sadness
1722,could salary-sharing help legal,disgust
1723,\xe2\x80\x9cto truly begin eradicate pay,disgust
1724,dawnroode i've never heard woman advocate it. it's usually men,disgust
1725,washington post covering laurenvoswinkel 's #talkpay,guilt
1726,comentar los sueldos deber\xc3\xada ser tab\xc3\xba #talkpay,anger
1727,"happens #talkpay goggle
",disgust
1728,"10k goggle
 employees shared salary glassdoor #talkpay",joy
1729,"always found minority advocating women share salaries with
 one another. #talkpay",sadness
1730,heybellman,anger
1731,"hero status. ericajoy's salary transparency experiment goggle
 \xe2\x80\xa6 via",sadness
1732,"goggle
 employees share salaries spreadsheet (created ericajoy)\n\n",disgust
1733,limedaring read blog,fear
1734,movement tackles lack knowledge predatory nature tech companies addressing,sadness
1735,what. the. shit. thing happened. #talkpay,guilt
1736,"wow: happens talk salaries goggle
 \xe2\x80\xa6 via",guilt
1737,,disgust
1738,smartrahulrdb: rahulrdb18 write excel,disgust
1739,rahulrdb18 write excel,disgust
1740,rahulrdb18 write excel,disgust
1741,awesome article brokeandbeau freelancers #talkpay:,anger
1742,discovered whopayswriters via scratch_mag #freelancers #talkpay! share rates! get paid!,sadness
1743,remember friends talking problems talkpay hashtag took place.,anger
1744,"2015 - canadian retailer - planning manager - female - 4 years experience
 - $55k salary. negotiated",sadness
1745,much time worth? via,disgust
1746,open salaries buffer: transparent formula salaries #talkpay,sadness
1747,"story working goggle
",disgust
1748,thing bothered yesterday it's still bothering today want tell,guilt
1749,_zuz_k codeoracle like payscale segmented,sadness
1750,,anger
1751,ericajoy thanks sharing story! inspired talkpay created software share salary data.,anger
1752,chzn8r read it. wow. sorry hear happened glad share story. perhaps inspire,guilt
1753,"goggle
 freezes lady color puts together internal #talkpay spreadsheet. (white male collaborator fine.)",disgust
1754,"guaranteed ida wells alive & working goggle
",disgust
1755,read this.,guilt
1756,wrote crap negotiating salary,joy
1757,2015 - white,joy
1758,salaries hashtags: tweeting earnings tackle pay inequality: #talkpay,joy
1759,,sadness
1760,"laurenvoswinkel hi - work workplace democracy issues. talk possible collaboration # talkpay? email: am
",disgust
1761,buffer,disgust
1762,2015 - hospitality,joy
1763,effort address social taboo talking openly,joy
1764,reading #talkpay ... really chose wrong career path early on. i'm skint. hurts can't stop,anger
1765,hiring: sr food scientist - illinois - 80-95k - #talkpay #foodscientist #meatscience #foodscience #illinoisjobs -,sadness
1766,even don't care,anger
1767,"24 / f / minneapolis / front end developer 2 years
 experience -",sadness
1768,transparency tech salaries part social activism: women\xe2\x80\x99s tech radio mp3: #talkpay today | wtr 34,sadness
1769,"#talkpay #alterconf frightening stimulating discussion around stigma associated with
 discussing salary publicly. food",joy
1770,laurenvoswinkel hashtag #talkpay put spotlight inequities underrepresented individuals,joy
1771,last job art lead large project making 20k less,guilt
1772,laurenvoswinkel talking #talkpay movement. talk,sadness
1773,voswinkel created #talkpay workers,guilt
1774,3 things don't matter negotating,sadness
1775,negotiate salary #talkpay #genymoney,sadness
1776,feel *guilty* pitting job offers better pay.\ni,sadness
1777,#talkpay \xe2\x80\x93 encouraging women share salaries #equalpay,guilt
1778,3 things don't matter negotating salary #talkpay #genymoney,sadness
1779,negotiate,sadness
1780,freelancers! take freelancersu independent workers survey (and enter win $250!),sadness
1781,best way remove pay gap? everyone disclose they're making! via,sadness
1782,new wtr out: laurenvoswinkel founder may 1st\xe2\x80\x99s #talkpay encourages open discussion,guilt
1783,new wtr out: laurenvoswinkel founder may 1st\xe2\x80\x99s #talkpay encourages open discussion,guilt
1784,#talkpay \xe2\x80\x93 encouraging women share salaries #equalpay norfolkchamber suffolkchamber eeegr,guilt
1785,new episode! | women's tech radio | #talkpay today | wtr 34 |,fear
1786,rts: #talkpay: le hashtag pour briser le tabou sur les salaires:,anger
1787,2015 ad,joy
1788,> mock low childcare worker wages discussing #talkpay,joy
1789,#talkpay \xe2\x80\x93 encouraging women share salaries eeegr norfolkchamber,guilt
1790,"25 / am
 / white / san francisco / 5 years exp. ux / ui designer 115k + 5k bonus + 30k",disgust
1791,#talkpay surges twitter users fight inequality revealing pay,joy
1792,3 things don't matter negotating,sadness
1793,negotiate salary #talkpay #genymoney,sadness
1794,ussoccer_wnt got 20.3m viewers (most watched soccer match ever) yet receives $33m less male,guilt
1795,#talkpay topped twitter\n \xe2\x80\xa6 via ceodonovan,fear
1796,20y/o,joy
1797,30yrsold/black/f/ms & datamgmt/6yrs exp/pharma industry/data analyst temp./nj/$104k w/employer,disgust
1798,,sadness
1799,bcrypt listing harassment frequency new,sadness
1800,movement tackles lack knowledge predatory nature tech companies addressing,sadness
1801,"go cop ""catharsis"" that\'s #freemusic #qualitymusic filler #newmusic #hiphop #listen #talkpay #realone \n",sadness
1802,,disgust
1803,"2015 - healthcare field - senior database administrator
 - dc metro area - female hispanic -no degree -veteran - 3 years experience
 - 95 ok
 salary",sadness
1804,"2015 - healthcare field - senior database administrator
 - dc metro area - female hispanic - veteran - 3 years experience
 - 95 ok
 salary",sadness
1805,"2015 - small private consultant co - network enginneer - dc - 3 year
 experience
 - top second
 clearance - black - male -130k salary - 20k",sadness
1806,"junior analyst - siriusxm - dc - female with
 2 years
 experience - 60k salary- 5k annual",disgust
1807,#talkpay \xe2\x80\x93 encouraging women share,guilt
1808,jumping whole transparency wagon part. #wordpress #talkpay #money,disgust
1809,3 things don't matter negotating,sadness
1810,negotiate,sadness
1811,cat got tongue? software engineer's script receiving job offers,disgust
1812,negotiations: way solve gender wage gap? selectakron linkedin,disgust
1813,chelseakrost somewhat related last,joy
1814,talking confidently art must taught early school days. debate speech simple conversational,disgust
1815,3 things don't matter negotating salary #talkpay #genymoney,sadness
1816,laurenvoswinkel ~150,fear
1817,#talkpay\n\n154 mentions fuckin' joke. #opskynet's guardian article?\n\n,guilt
1818,women pay $5 sexy,sadness
1819,agree! #talkpay,joy
1820,chelseakrost a6 -- think way normalize talk,disgust
1821,a6) talking money like minded friends easy; exchange ideas goals. #talkpay harder/more,disgust
1822,note: kind thing isn't exactly strong point,sadness
1823,story accidentally discovering you're victim pay discrimination common:,joy
1824,2013 - ui,disgust
1825,rt slantpointnow: fortunemagazine: paid leave could equalize pay women #talkpay,joy
1826,rt slantpointnow: fortunemagazine: paid leave could equalize pay women #talkpay,joy
1827,"#talkpay: tech-community plaudert of
 twitter ihre geh\xc3\xa4lter aus",anger
1828,consulting:,guilt
1829,"nothing
 ist es raus: ein #apple praktikant verdient mehr als ich",anger
1830,walterlatimer absolutely. looked new job (it admin) 2013. 7 years,guilt
1831,anyone tech without college degree (at,sadness
1832,glad see #talkpay still going. you're paid you're worth someone stealing time,sadness
1833,weekend breakfastnews abcaustralia discussed pay #inequality thematildas & socceroos. #talkpay #aus #wwc2015,joy
1834,#talkpay encouraging people share salaries! let's get organisations thinking #equal pay & transparent pay scales! womeninenergyuk,sadness
1835,got interviewed heywtr. lovely chat teaching people coding,anger
1836,2015 - energy applications,sadness
1837,#talkpay surges twitter users fight inequality revealing pay,joy
1838,culture secrecy pay. -,joy
1839,,disgust
1840,minute-zero gender pay gap \xe2\x80\x94 tarah,joy
1841,gators talkpay,fear
1842,set plans daily make dreams closer day day. \n\n#tunnelvision #goaldiggers #talkpay...,anger
1843,,disgust
1844,one awake talk,sadness
1845,meryl streep amazing campaigning pay equality women added us constitution #talkpay,disgust
1846,\xd0\xaf \xd0\xb6\xd0\xb5 \xd0\xbd\xd0\xb8 \xd0\xb8\xd0\xb7 \xd0\xba\xd0\xbe\xd0\xb3\xd0\xbe \xd0\xbd\xd0\xb5 \xd0\xb2\xd1\x8b\xd1\x82\xd1\x8f\xd0\xb3\xd0\xb8\xd0\xb2\xd0\xb0\xd1\x8e \xd0\xba\xd0\xbb\xd0\xb5\xd1\x89\xd0\xb0\xd0\xbc\xd0\xb8. \xd0\x9f\xd0\xbe\xd0\xb3\xd1\x83\xd0\xb3\xd0\xbb\xd0\xb8 \xd0\xb4\xd0\xb2\xd0\xb8\xd0\xb6\xd0\xb5\xd0\xbd\xd0\xb8\xd0\xb5 #talkpay. \xd0\x97\xd0\xbd\xd0\xb0\xd1\x82\xd1\x8c \xd0\x97\xd0\x9f \xd0\xbd\xd0\xb0 \xd1\x80\xd1\x8b\xd0\xbd\xd0\xba\xd0\xb5 \xe2\x80\x94 \xd0\xb2\xd0\xb0\xd0\xb6\xd0\xbd\xd0\xbe.,sadness
1847,. jasonneylon informal salary research backs number quoted senior ruby devs london:,sadness
1848,channeling inner keating_kim,fear
1849,salaries hashtags: tweeting earnings tackle pay,joy
1850,2015-,disgust
1851,salaries hashtags: tweeting earnings tackle pay inequality: #talkpay,joy
1852,consulting: send biweekly,joy
1853,"29 | am
 | asian | sf bay area | ms cs | sr swe | paas | 7 years
 experience
 | $130k + $10k bonus +",sadness
1854,"29 | am
 | asian | sf bay area | ms cs | sr swe | paas | 7 years
 experience
 | $130k + $10k bonus +",sadness
1855,6 phrases use avoid disclosing,sadness
1856,need transparency. need talk getting paid. tamireiss,sadness
1857,"computer
 plan paying people fairly moving greater level transparency.",sadness
1858,payscale webinar shares #talkpay campaigns making salary transparency norm many,sadness
1859,"real talk new york
 (!) #talkpay #pointadc #sweetcommunismbro",anger
1860,keating_kim thank joining us & sharing expertise! can't wait #talkpay & #leanin next,anger
1861,ealmandrez thank coming elleni! don't forget #talkpay advocate,disgust
1862,tech workers might fight,joy
1863,"non solo #javascript my
 #jsnight si parla anche di",anger
1864,"non solo #javascript my
 #jsnight si parla anche di",anger
1865,sf/m/34/asian/lead qa engineer/ 8yrs experience/ $185k + $20k bonus + $160k,disgust
1866,feeling empowered excited #talkpay. thank keating_kim & lean_in_dc wonderful,disgust
1867,28 y/o white male sous chef,joy
1868,"sf female product designer mid size start 3 years
 experience $120k + $10k bonus + stock",sadness
1869,,sadness
1870,#tabu #finanza #stipendi #talkpay \xe2\x80\xa6 via,anger
1871,"il 71% dei giovani preferirebbe andare dal dentist
 piuttosto che sentire cos'ha the
 dirgli la banca",anger
1872,owe much current career success work i\xe2\x80\x99ve done without pay. would work #free?,sadness
1873,hey,guilt
1874,salaries upswing traders -,sadness
1875,#paygap #talkpay #whatimworth,anger
1876,"#talkpay mt chucktodd: are
 candidates listening 2 issues imp
 2 voters? find #nerdscreen",sadness
1877,good read #talkpay!,fear
1878,talk salary? - via thinkinwealthy,sadness
1879,#talkpay surges twitter users fight inequality revealing pay,joy
1880,hiring: research manager - pharma - #chicago - 100-120k - #chicagojobs #pharmajobs #talkpay #jobs -,guilt
1881,#talkpay hashtags salary posts: means #womenintech? #compcafe #bigdata\n,guilt
